,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
1421,1424,486.44829070800006,Target,1.1.1.1,TCP,54,50792  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,6.740000003446767e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106,0.001749968999945395,0.0002992410000501877,4.780000000437212e-05,0.03995914099999709,8.008804435999934,0.0001279700000509365
1422,1425,486.44878133199995,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0004906239998945239,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106,0.001749968999945395,0.0002992410000501877,4.780000000437212e-05,0.03995914099999709,8.008804435999934
1423,1426,486.44888336199995,Target,1.1.1.1,TLSv1.3,271,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,0.00010202999999364692,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106,0.001749968999945395,0.0002992410000501877,4.780000000437212e-05,0.03995914099999709
1424,1427,486.44888425199997,1.1.1.1,Target,TCP,60,443  >  50792 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,8.900000239009387e-07,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,271,134,54,1330,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106,0.001749968999945395,0.0002992410000501877,4.780000000437212e-05
1425,1428,486.448948242,1.1.1.1,Target,TCP,60,443  >  50792 [ACK] Seq=2737 Ack=815 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,815,65535,0,6.399000000101296e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,271,134,54,1330,54,1514,60,571,False,True,True,True,False,True,False,False,True,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106,0.001749968999945395,0.0002992410000501877
1426,1429,486.510648049,1.1.1.1,Target,TLSv1.3,1144,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.061699807000024975,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,271,134,54,1330,54,1514,60,False,False,True,True,True,False,True,False,False,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106,0.001749968999945395
1427,1430,486.510856009,1.1.1.1,Target,TCP,60,"443  >  50792 [FIN, ACK] Seq=3827 Ack=815 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3827,815,65535,0,0.00020796000001155335,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1144,60,60,271,134,54,1330,54,1514,False,False,False,True,True,True,False,True,False,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05,0.042386651000072106
1428,1431,486.511101879,Target,1.1.1.1,TCP,54,"50792  >  443 [FIN, ACK] Seq=815 Ack=3828 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",815,3828,36920,0,0.00024587000001474735,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1144,60,60,271,134,54,1330,54,False,False,False,False,True,True,True,False,True,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207,2.266000001327484e-05
1429,1432,486.511223669,1.1.1.1,Target,TCP,60,443  >  50792 [ACK] Seq=3828 Ack=816 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3828,816,65535,0,0.00012178999998013751,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1144,60,60,271,134,54,1330,True,False,False,False,False,True,True,True,False,0.00024587000001474735,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06,0.0001955650000127207
1430,1433,495.519784445,Target,1.1.1.1,TCP,74,50794  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404420343 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,9.008560776000024,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1144,60,60,271,134,54,False,True,False,False,False,False,True,True,True,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239,6.740000003446767e-06
1431,1434,495.547527336,1.1.1.1,Target,TCP,60,"443  >  50794 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.027742890999945757,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1144,60,60,271,134,True,False,True,False,False,False,False,True,True,9.008560776000024,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692,0.0004906239998945239
1432,1435,495.547581226,Target,1.1.1.1,TCP,54,50794  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,5.389000000377564e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1144,60,60,271,False,True,False,True,False,False,False,False,True,0.027742890999945757,9.008560776000024,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07,0.00010202999999364692
1433,1436,495.547969905,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.00038867900002514943,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1144,60,60,True,False,True,False,True,False,False,False,False,5.389000000377564e-05,0.027742890999945757,9.008560776000024,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05,8.900000239009387e-07
1434,1437,495.548092241,1.1.1.1,Target,TCP,60,443  >  50794 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00012233600000399747,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1144,60,True,True,False,True,False,True,False,False,False,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757,9.008560776000024,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335,0.061699807000024975,6.399000000101296e-05
1435,1438,495.578267594,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.03017535300000418,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1144,False,True,True,False,True,False,True,False,False,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757,9.008560776000024,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335,0.061699807000024975
1436,1439,495.578294304,Target,1.1.1.1,TCP,54,50794  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.6709999985996546e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03017535300000418,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757,9.008560776000024,0.00012178999998013751,0.00024587000001474735,0.00020796000001155335
1437,1440,495.578570754,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.0002764500000012049,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757,9.008560776000024,0.00012178999998013751,0.00024587000001474735
1438,1441,495.578579934,Target,1.1.1.1,TCP,54,50794  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,9.180000006381306e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757,9.008560776000024,0.00012178999998013751
1439,1442,495.57917413300004,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0005941990000337682,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757,9.008560776000024
1440,1443,495.579278573,Target,1.1.1.1,TLSv1.3,264,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,0.00010443999997278297,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05,0.027742890999945757
1441,1444,495.579311454,1.1.1.1,Target,TCP,60,443  >  50794 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,3.288099998144389e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,264,134,54,1331,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747,0.00038867900002514943,5.389000000377564e-05
1442,1445,495.57941411400003,1.1.1.1,Target,TCP,60,443  >  50794 [ACK] Seq=2738 Ack=808 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,808,65535,0,0.00010266000003866793,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,264,134,54,1331,54,1514,60,571,False,True,True,True,False,True,False,False,True,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747,0.00038867900002514943
1443,1446,495.626692886,1.1.1.1,Target,TLSv1.3,1130,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.047278771999970104,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,264,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418,0.00012233600000399747
1444,1447,495.626919216,1.1.1.1,Target,TCP,60,"443  >  50794 [FIN, ACK] Seq=3814 Ack=808 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3814,808,65535,0,0.00022632999997540537,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1130,60,60,264,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05,0.03017535300000418
1445,1448,495.627206561,Target,1.1.1.1,TCP,54,"50794  >  443 [FIN, ACK] Seq=808 Ack=3815 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",808,3815,36920,0,0.0002873450000038247,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1130,60,60,264,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.00022632999997540537,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049,2.6709999985996546e-05
1446,1449,495.627361726,1.1.1.1,Target,TCP,60,443  >  50794 [ACK] Seq=3815 Ack=809 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3815,809,65535,0,0.00015516500002377143,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1130,60,60,264,134,54,1331,True,False,False,False,False,True,True,True,False,0.0002873450000038247,0.00022632999997540537,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06,0.0002764500000012049
1447,1450,497.63676156199995,Target,1.1.1.1,TCP,74,50796  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404422460 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,2.009399835999943,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1130,60,60,264,134,54,False,True,False,False,False,False,True,True,True,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682,9.180000006381306e-06
1448,1451,497.667845231,1.1.1.1,Target,TCP,60,"443  >  50796 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.031083669000054215,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1130,60,60,264,134,True,False,True,False,False,False,False,True,True,2.009399835999943,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297,0.0005941990000337682
1449,1452,497.667894361,Target,1.1.1.1,TCP,54,50796  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.9129999979413697e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1130,60,60,264,False,True,False,True,False,False,False,False,True,0.031083669000054215,2.009399835999943,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05,0.00010443999997278297
1450,1453,497.66820006,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.0003056990000231963,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1130,60,60,True,False,True,False,True,False,False,False,False,4.9129999979413697e-05,0.031083669000054215,2.009399835999943,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537,0.047278771999970104,0.00010266000003866793,3.288099998144389e-05
1451,1454,497.66829467,1.1.1.1,Target,TCP,60,443  >  50796 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,9.461000001920183e-05,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1130,60,True,True,False,True,False,True,False,False,False,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215,2.009399835999943,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537,0.047278771999970104,0.00010266000003866793
1452,1455,497.701204813,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.03291014299998096,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1130,False,True,True,False,True,False,True,False,False,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215,2.009399835999943,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537,0.047278771999970104
1453,1456,497.70122887300005,Target,1.1.1.1,TCP,54,50796  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.406000004384623e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215,2.009399835999943,0.00015516500002377143,0.0002873450000038247,0.00022632999997540537
1454,1457,497.70148405699996,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.0002551839999114236,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215,2.009399835999943,0.00015516500002377143,0.0002873450000038247
1455,1458,497.701506867,Target,1.1.1.1,TCP,54,50796  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,2.2810000018580467e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215,2.009399835999943,0.00015516500002377143
1456,1459,497.70194337699996,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.00043650999998590123,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215,2.009399835999943
1457,1460,497.70203051699997,Target,1.1.1.1,TLSv1.3,256,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,8.714000000509259e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05,0.031083669000054215
1458,1461,497.70204625199995,1.1.1.1,Target,TCP,60,443  >  50796 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,1.5734999976757535e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,256,134,54,1331,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963,4.9129999979413697e-05
1459,1462,497.702143247,1.1.1.1,Target,TCP,60,443  >  50796 [ACK] Seq=2738 Ack=800 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,800,65535,0,9.699500003534922e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,256,134,54,1331,54,1514,60,571,False,True,True,True,False,True,False,False,True,1.5734999976757535e-05,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05,0.0003056990000231963
1460,1463,497.75316996699996,1.1.1.1,Target,TLSv1.3,1114,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.05102671999998165,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,256,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,9.699500003534922e-05,1.5734999976757535e-05,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096,9.461000001920183e-05
1461,1464,497.753309947,1.1.1.1,Target,TCP,60,"443  >  50796 [FIN, ACK] Seq=3798 Ack=800 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3798,800,65535,0,0.00013998000002857225,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1114,60,60,256,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.05102671999998165,9.699500003534922e-05,1.5734999976757535e-05,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05,0.03291014299998096
1462,1465,497.753632901,Target,1.1.1.1,TCP,54,"50796  >  443 [FIN, ACK] Seq=800 Ack=3799 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",800,3799,36920,0,0.00032295400001203234,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1114,60,60,256,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.00013998000002857225,0.05102671999998165,9.699500003534922e-05,1.5734999976757535e-05,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236,2.406000004384623e-05
1463,1466,497.75375939099996,1.1.1.1,Target,TCP,60,443  >  50796 [ACK] Seq=3799 Ack=801 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3799,801,65535,0,0.00012648999995690247,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1114,60,60,256,134,54,1331,True,False,False,False,False,True,True,True,False,0.00032295400001203234,0.00013998000002857225,0.05102671999998165,9.699500003534922e-05,1.5734999976757535e-05,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05,0.0002551839999114236
1464,1467,505.762993008,Target,1.1.1.1,TCP,74,50798  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404430586 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,8.009233617000064,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1114,60,60,256,134,54,False,True,False,False,False,False,True,True,True,0.00012648999995690247,0.00032295400001203234,0.00013998000002857225,0.05102671999998165,9.699500003534922e-05,1.5734999976757535e-05,8.714000000509259e-05,0.00043650999998590123,2.2810000018580467e-05
