"No.","Time","Source","Destination","Protocol","Length","Info"
"292","603.545026431","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"293","603.545033541","10.0.2.15","1.1.1.1","TCP","54","51026  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"294","603.545535895","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"295","603.545671370","1.1.1.1","10.0.2.15","TCP","60","443  >  51026 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"296","603.545672775","10.0.2.15","1.1.1.1","TLSv1.3","252","Application Data"
"297","603.545765705","1.1.1.1","10.0.2.15","TCP","60","443  >  51026 [ACK] Seq=2738 Ack=796 Win=65535 Len=0"
"298","603.592358533","1.1.1.1","10.0.2.15","TLSv1.3","1106","Application Data, Application Data"
"299","603.592519823","1.1.1.1","10.0.2.15","TCP","60","443  >  51026 [FIN, ACK] Seq=3790 Ack=796 Win=65535 Len=0"
"300","603.592945968","10.0.2.15","1.1.1.1","TCP","54","51026  >  443 [FIN, ACK] Seq=796 Ack=3791 Win=36920 Len=0"
"301","603.593082752","1.1.1.1","10.0.2.15","TCP","60","443  >  51026 [ACK] Seq=3791 Ack=797 Win=65535 Len=0"
"304","635.626519659","10.0.2.15","1.1.1.1","TCP","74","51028  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405743327 TSecr=0 WS=1024"
"305","635.657837913","1.1.1.1","10.0.2.15","TCP","60","443  >  51028 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"306","635.657887183","10.0.2.15","1.1.1.1","TCP","54","51028  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"307","635.658203788","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"308","635.658347363","1.1.1.1","10.0.2.15","TCP","60","443  >  51028 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"309","635.692357529","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"310","635.692401509","10.0.2.15","1.1.1.1","TCP","54","51028  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"311","635.692519929","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"312","635.692543969","10.0.2.15","1.1.1.1","TCP","54","51028  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"313","635.693086264","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"314","635.693177094","10.0.2.15","1.1.1.1","TLSv1.3","253","Application Data"
"315","635.693247703","1.1.1.1","10.0.2.15","TCP","60","443  >  51028 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"316","635.693365453","1.1.1.1","10.0.2.15","TCP","60","443  >  51028 [ACK] Seq=2737 Ack=797 Win=65535 Len=0"
"317","635.743597714","1.1.1.1","10.0.2.15","TLSv1.3","1108","Application Data, Application Data"
"318","635.743773189","1.1.1.1","10.0.2.15","TCP","60","443  >  51028 [FIN, ACK] Seq=3791 Ack=797 Win=65535 Len=0"
"319","635.744040758","10.0.2.15","1.1.1.1","TCP","54","51028  >  443 [FIN, ACK] Seq=797 Ack=3792 Win=36920 Len=0"
"320","635.744152718","1.1.1.1","10.0.2.15","TCP","60","443  >  51028 [ACK] Seq=3792 Ack=798 Win=65535 Len=0"
"321","645.754316740","10.0.2.15","1.1.1.1","TCP","74","51030  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405753455 TSecr=0 WS=1024"
"322","645.785305201","1.1.1.1","10.0.2.15","TCP","60","443  >  51030 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"323","645.785352401","10.0.2.15","1.1.1.1","TCP","54","51030  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"324","645.785694439","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"325","645.785797450","1.1.1.1","10.0.2.15","TCP","60","443  >  51030 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"326","645.819419332","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"327","645.819441262","10.0.2.15","1.1.1.1","TCP","54","51030  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"328","645.819657932","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"329","645.819664622","10.0.2.15","1.1.1.1","TCP","54","51030  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"330","645.820102227","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"331","645.820222696","1.1.1.1","10.0.2.15","TCP","60","443  >  51030 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"332","645.820239326","10.0.2.15","1.1.1.1","TLSv1.3","253","Application Data"
"333","645.820315976","1.1.1.1","10.0.2.15","TCP","60","443  >  51030 [ACK] Seq=2737 Ack=797 Win=65535 Len=0"
"334","645.871772931","1.1.1.1","10.0.2.15","TLSv1.3","1108","Application Data, Application Data"
"335","645.871959991","1.1.1.1","10.0.2.15","TCP","60","443  >  51030 [FIN, ACK] Seq=3791 Ack=797 Win=65535 Len=0"
"336","645.872269361","10.0.2.15","1.1.1.1","TCP","54","51030  >  443 [FIN, ACK] Seq=797 Ack=3792 Win=36920 Len=0"
"337","645.872384630","1.1.1.1","10.0.2.15","TCP","60","443  >  51030 [ACK] Seq=3792 Ack=798 Win=65535 Len=0"
"338","655.883975621","10.0.2.15","1.1.1.1","TCP","74","51032  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405763584 TSecr=0 WS=1024"
"339","655.922363687","1.1.1.1","10.0.2.15","TCP","60","443  >  51032 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"340","655.922426577","10.0.2.15","1.1.1.1","TCP","54","51032  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"341","655.922959212","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"342","655.923118835","1.1.1.1","10.0.2.15","TCP","60","443  >  51032 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"343","655.964633626","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"344","655.964662606","10.0.2.15","1.1.1.1","TCP","54","51032  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"345","655.964954397","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"346","655.964960147","10.0.2.15","1.1.1.1","TCP","54","51032  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"347","655.965358135","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"348","655.965478167","1.1.1.1","10.0.2.15","TCP","60","443  >  51032 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"349","655.965505797","10.0.2.15","1.1.1.1","TLSv1.3","251","Application Data"
"350","655.965642057","1.1.1.1","10.0.2.15","TCP","60","443  >  51032 [ACK] Seq=2737 Ack=795 Win=65535 Len=0"
"351","656.023465982","1.1.1.1","10.0.2.15","TLSv1.3","1104","Application Data, Application Data"
"352","656.023627507","1.1.1.1","10.0.2.15","TCP","60","443  >  51032 [FIN, ACK] Seq=3787 Ack=795 Win=65535 Len=0"
"353","656.023976586","10.0.2.15","1.1.1.1","TCP","54","51032  >  443 [FIN, ACK] Seq=795 Ack=3788 Win=36920 Len=0"
"354","656.024102726","1.1.1.1","10.0.2.15","TCP","60","443  >  51032 [ACK] Seq=3788 Ack=796 Win=65535 Len=0"
"357","705.039994660","10.0.2.15","1.1.1.1","TCP","74","51034  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405812740 TSecr=0 WS=1024"
"358","705.076036395","1.1.1.1","10.0.2.15","TCP","60","443  >  51034 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"359","705.076084065","10.0.2.15","1.1.1.1","TCP","54","51034  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"360","705.076410015","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"361","705.076530660","1.1.1.1","10.0.2.15","TCP","60","443  >  51034 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"362","705.114555899","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"363","705.114578979","10.0.2.15","1.1.1.1","TCP","54","51034  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"364","705.114778774","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"365","705.114786414","10.0.2.15","1.1.1.1","TCP","54","51034  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"366","705.115277618","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"367","705.115379558","10.0.2.15","1.1.1.1","TLSv1.3","253","Application Data"
"368","705.115385188","1.1.1.1","10.0.2.15","TCP","60","443  >  51034 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"369","705.115444388","1.1.1.1","10.0.2.15","TCP","60","443  >  51034 [ACK] Seq=2737 Ack=797 Win=65535 Len=0"
"370","705.169983140","1.1.1.1","10.0.2.15","TLSv1.3","1108","Application Data, Application Data"
"371","705.170106070","1.1.1.1","10.0.2.15","TCP","60","443  >  51034 [FIN, ACK] Seq=3791 Ack=797 Win=65535 Len=0"
"372","705.170453970","10.0.2.15","1.1.1.1","TCP","54","51034  >  443 [FIN, ACK] Seq=797 Ack=3792 Win=36920 Len=0"
