"No.","Time","Source","Destination","Protocol","Length","Info"
"1086","8.144381479","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1087","8.144529894","1.1.1.1","10.0.2.15","TCP","60","443  >  50504 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0"
"1088","8.144837243","10.0.2.15","1.1.1.1","TCP","54","50504  >  443 [FIN, ACK] Seq=823 Ack=3843 Win=36920 Len=0"
"1089","8.144965283","1.1.1.1","10.0.2.15","TCP","60","443  >  50504 [ACK] Seq=3843 Ack=824 Win=65535 Len=0"
"1090","8.145348443","10.0.2.15","1.1.1.1","TCP","74","50506  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403853940 TSecr=0 WS=1024"
"1091","8.172477584","1.1.1.1","10.0.2.15","TCP","60","443  >  50506 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1092","8.172522274","10.0.2.15","1.1.1.1","TCP","54","50506  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1093","8.172827814","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1094","8.173059159","1.1.1.1","10.0.2.15","TCP","60","443  >  50506 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1095","8.203002603","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1096","8.203043653","10.0.2.15","1.1.1.1","TCP","54","50506  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1097","8.205286832","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1098","8.205299722","10.0.2.15","1.1.1.1","TCP","54","50506  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1099","8.205774901","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1100","8.205892301","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1101","8.205939021","1.1.1.1","10.0.2.15","TCP","60","443  >  50506 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1102","8.206087141","1.1.1.1","10.0.2.15","TCP","60","443  >  50506 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"1103","8.254661583","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1104","8.254812313","1.1.1.1","10.0.2.15","TCP","60","443  >  50506 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"1105","8.255099027","10.0.2.15","1.1.1.1","TCP","54","50506  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"1106","8.255222907","1.1.1.1","10.0.2.15","TCP","60","443  >  50506 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"1107","8.255585937","10.0.2.15","1.1.1.1","TCP","74","50508  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854050 TSecr=0 WS=1024"
"1108","8.294090780","1.1.1.1","10.0.2.15","TCP","60","443  >  50508 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1109","8.294148370","10.0.2.15","1.1.1.1","TCP","54","50508  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1110","8.294622039","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1111","8.294900138","1.1.1.1","10.0.2.15","TCP","60","443  >  50508 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1112","8.337707380","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1113","8.337730690","10.0.2.15","1.1.1.1","TCP","54","50508  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1114","8.337977280","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"1115","8.337985180","10.0.2.15","1.1.1.1","TCP","54","50508  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"1116","8.338497730","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1117","8.338613940","1.1.1.1","10.0.2.15","TCP","60","443  >  50508 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"1118","8.338655660","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1119","8.338778519","1.1.1.1","10.0.2.15","TCP","60","443  >  50508 [ACK] Seq=2736 Ack=823 Win=65535 Len=0"
"1120","8.397340199","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1121","8.397540609","1.1.1.1","10.0.2.15","TCP","60","443  >  50508 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0"
"1122","8.397821339","10.0.2.15","1.1.1.1","TCP","54","50508  >  443 [FIN, ACK] Seq=823 Ack=3843 Win=36920 Len=0"
"1123","8.397912409","1.1.1.1","10.0.2.15","TCP","60","443  >  50508 [ACK] Seq=3843 Ack=824 Win=65535 Len=0"
"1124","8.398412598","10.0.2.15","1.1.1.1","TCP","74","50510  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854193 TSecr=0 WS=1024"
"1125","8.433349329","1.1.1.1","10.0.2.15","TCP","60","443  >  50510 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1126","8.433399229","10.0.2.15","1.1.1.1","TCP","54","50510  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1127","8.433794119","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1128","8.433943224","1.1.1.1","10.0.2.15","TCP","60","443  >  50510 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1129","8.471398728","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1130","8.471421138","10.0.2.15","1.1.1.1","TCP","54","50510  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1131","8.471653087","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1132","8.471661766","10.0.2.15","1.1.1.1","TCP","54","50510  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1133","8.472275416","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1134","8.472427166","1.1.1.1","10.0.2.15","TCP","60","443  >  50510 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1135","8.472474166","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1136","8.472613976","1.1.1.1","10.0.2.15","TCP","60","443  >  50510 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"1137","8.526584145","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1138","8.526760775","1.1.1.1","10.0.2.15","TCP","60","443  >  50510 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"1139","8.527240085","10.0.2.15","1.1.1.1","TCP","54","50510  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"1140","8.527402564","1.1.1.1","10.0.2.15","TCP","60","443  >  50510 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"1141","8.527917914","10.0.2.15","1.1.1.1","TCP","74","50512  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854322 TSecr=0 WS=1024"
"1142","8.563052644","1.1.1.1","10.0.2.15","TCP","60","443  >  50512 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1143","8.563114284","10.0.2.15","1.1.1.1","TCP","54","50512  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1144","8.563595004","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1145","8.565126843","1.1.1.1","10.0.2.15","TCP","60","443  >  50512 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1146","8.602173933","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1147","8.602191933","10.0.2.15","1.1.1.1","TCP","54","50512  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1148","8.602394043","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1149","8.602400003","10.0.2.15","1.1.1.1","TCP","54","50512  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1150","8.602959232","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1151","8.603078062","1.1.1.1","10.0.2.15","TCP","60","443  >  50512 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1152","8.603123582","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1153","8.603200462","1.1.1.1","10.0.2.15","TCP","60","443  >  50512 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"1154","8.657646514","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1155","8.657830014","1.1.1.1","10.0.2.15","TCP","60","443  >  50512 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"1156","8.658205014","10.0.2.15","1.1.1.1","TCP","54","50512  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"1157","8.658363054","1.1.1.1","10.0.2.15","TCP","60","443  >  50512 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"1158","8.658834804","10.0.2.15","1.1.1.1","TCP","74","50514  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854453 TSecr=0 WS=1024"
"1159","8.686222055","1.1.1.1","10.0.2.15","TCP","60","443  >  50514 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1160","8.686259355","10.0.2.15","1.1.1.1","TCP","54","50514  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1161","8.686595554","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1162","8.686696289","1.1.1.1","10.0.2.15","TCP","60","443  >  50514 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1163","8.715899949","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1164","8.715930489","10.0.2.15","1.1.1.1","TCP","54","50514  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1165","8.716127089","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1166","8.716135459","10.0.2.15","1.1.1.1","TCP","54","50514  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1167","8.716805148","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1168","8.716948798","1.1.1.1","10.0.2.15","TCP","60","443  >  50514 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1169","8.716997838","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1170","8.717062198","1.1.1.1","10.0.2.15","TCP","60","443  >  50514 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"1171","8.765228430","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1172","8.765387630","1.1.1.1","10.0.2.15","TCP","60","443  >  50514 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"1173","8.765710760","10.0.2.15","1.1.1.1","TCP","54","50514  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"1174","8.765799420","1.1.1.1","10.0.2.15","TCP","60","443  >  50514 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"1175","8.766363109","10.0.2.15","1.1.1.1","TCP","74","50516  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854561 TSecr=0 WS=1024"
"1176","8.797469923","1.1.1.1","10.0.2.15","TCP","60","443  >  50516 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1177","8.797510323","10.0.2.15","1.1.1.1","TCP","54","50516  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1178","8.797836612","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1179","8.798154112","1.1.1.1","10.0.2.15","TCP","60","443  >  50516 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1180","8.831803359","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1181","8.831828569","10.0.2.15","1.1.1.1","TCP","54","50516  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1182","8.832004169","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1183","8.832010679","10.0.2.15","1.1.1.1","TCP","54","50516  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1184","8.832550268","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1185","8.832699348","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1186","8.832748148","1.1.1.1","10.0.2.15","TCP","60","443  >  50516 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1187","8.833492706","1.1.1.1","10.0.2.15","TCP","60","443  >  50516 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"1188","8.883628998","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1189","8.883793148","1.1.1.1","10.0.2.15","TCP","60","443  >  50516 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"1190","8.884316708","10.0.2.15","1.1.1.1","TCP","54","50516  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"1191","8.884483248","1.1.1.1","10.0.2.15","TCP","60","443  >  50516 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"1192","8.885265037","10.0.2.15","1.1.1.1","TCP","74","50518  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854680 TSecr=0 WS=1024"
"1193","8.912525133","1.1.1.1","10.0.2.15","TCP","60","443  >  50518 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1194","8.912572803","10.0.2.15","1.1.1.1","TCP","54","50518  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1195","8.912945483","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1196","8.913110973","1.1.1.1","10.0.2.15","TCP","60","443  >  50518 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1197","8.943102962","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1198","8.943128512","10.0.2.15","1.1.1.1","TCP","54","50518  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1199","8.943351102","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"1200","8.943357782","10.0.2.15","1.1.1.1","TCP","54","50518  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"1201","8.943858921","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1202","8.943983851","1.1.1.1","10.0.2.15","TCP","60","443  >  50518 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"1203","8.944024951","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1204","8.944111921","1.1.1.1","10.0.2.15","TCP","60","443  >  50518 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"1205","8.991282624","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1206","8.991417544","1.1.1.1","10.0.2.15","TCP","60","443  >  50518 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"1207","8.992083973","10.0.2.15","1.1.1.1","TCP","54","50518  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"1208","8.992251243","1.1.1.1","10.0.2.15","TCP","60","443  >  50518 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"1209","8.993202627","10.0.2.15","1.1.1.1","TCP","74","50520  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854788 TSecr=0 WS=1024"
"1210","9.028046553","1.1.1.1","10.0.2.15","TCP","60","443  >  50520 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1211","9.028090403","10.0.2.15","1.1.1.1","TCP","54","50520  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1212","9.028477183","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1213","9.028657023","1.1.1.1","10.0.2.15","TCP","60","443  >  50520 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1214","9.066126447","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1215","9.066144987","10.0.2.15","1.1.1.1","TCP","54","50520  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1216","9.066438387","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"1217","9.066444567","10.0.2.15","1.1.1.1","TCP","54","50520  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"1218","9.066865876","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1219","9.066967906","1.1.1.1","10.0.2.15","TCP","60","443  >  50520 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"1220","9.067021926","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1221","9.067090866","1.1.1.1","10.0.2.15","TCP","60","443  >  50520 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"1222","9.121166229","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1223","9.121275839","1.1.1.1","10.0.2.15","TCP","60","443  >  50520 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"1224","9.121645069","10.0.2.15","1.1.1.1","TCP","54","50520  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"1225","9.121777748","1.1.1.1","10.0.2.15","TCP","60","443  >  50520 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"1226","9.122412408","10.0.2.15","1.1.1.1","TCP","74","50522  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403854917 TSecr=0 WS=1024"
"1227","9.160471742","1.1.1.1","10.0.2.15","TCP","60","443  >  50522 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1228","9.160519772","10.0.2.15","1.1.1.1","TCP","54","50522  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1229","9.161872101","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1230","9.162058901","1.1.1.1","10.0.2.15","TCP","60","443  >  50522 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1231","9.202347403","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1232","9.202369303","10.0.2.15","1.1.1.1","TCP","54","50522  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1233","9.202577218","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"1234","9.202584378","10.0.2.15","1.1.1.1","TCP","54","50522  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"1235","9.203130422","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1236","9.203232532","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1237","9.203265967","1.1.1.1","10.0.2.15","TCP","60","443  >  50522 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"1238","9.203298587","1.1.1.1","10.0.2.15","TCP","60","443  >  50522 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"1239","9.263223436","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1240","9.263376336","1.1.1.1","10.0.2.15","TCP","60","443  >  50522 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"1241","9.263721670","10.0.2.15","1.1.1.1","TCP","54","50522  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"1242","9.264249080","10.0.2.15","1.1.1.1","TCP","74","50524  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403855059 TSecr=0 WS=1024"
"1243","9.266119899","1.1.1.1","10.0.2.15","TCP","60","443  >  50522 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"1244","9.300833815","1.1.1.1","10.0.2.15","TCP","60","443  >  50524 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1245","9.300886745","10.0.2.15","1.1.1.1","TCP","54","50524  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1246","9.301228794","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1247","9.301370294","1.1.1.1","10.0.2.15","TCP","60","443  >  50524 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1248","9.338678184","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1249","9.338699214","10.0.2.15","1.1.1.1","TCP","54","50524  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1250","9.338899654","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"1251","9.338906104","10.0.2.15","1.1.1.1","TCP","54","50524  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"1252","9.339405308","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1253","9.339510308","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1254","9.339548063","1.1.1.1","10.0.2.15","TCP","60","443  >  50524 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"1255","9.339631943","1.1.1.1","10.0.2.15","TCP","60","443  >  50524 [ACK] Seq=2736 Ack=823 Win=65535 Len=0"
"1256","9.392862176","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1257","9.393067441","1.1.1.1","10.0.2.15","TCP","60","443  >  50524 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0"
"1258","9.393335231","10.0.2.15","1.1.1.1","TCP","54","50524  >  443 [FIN, ACK] Seq=823 Ack=3843 Win=36920 Len=0"
"1259","9.393448731","1.1.1.1","10.0.2.15","TCP","60","443  >  50524 [ACK] Seq=3843 Ack=824 Win=65535 Len=0"
"1260","9.393830861","10.0.2.15","1.1.1.1","TCP","74","50526  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403855188 TSecr=0 WS=1024"
"1261","9.430334995","1.1.1.1","10.0.2.15","TCP","60","443  >  50526 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1262","9.430400145","10.0.2.15","1.1.1.1","TCP","54","50526  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1263","9.430923983","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1264","9.431142340","1.1.1.1","10.0.2.15","TCP","60","443  >  50526 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1265","9.469598458","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1266","9.469619688","10.0.2.15","1.1.1.1","TCP","54","50526  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1267","9.469838878","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"1268","9.469845638","10.0.2.15","1.1.1.1","TCP","54","50526  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"1269","9.470285088","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1270","9.470360148","1.1.1.1","10.0.2.15","TCP","60","443  >  50526 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"1271","9.470372048","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1272","9.470441648","1.1.1.1","10.0.2.15","TCP","60","443  >  50526 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"1273","9.525599609","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1274","9.525739529","1.1.1.1","10.0.2.15","TCP","60","443  >  50526 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"1275","9.526200417","10.0.2.15","1.1.1.1","TCP","54","50526  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"1276","9.526367989","1.1.1.1","10.0.2.15","TCP","60","443  >  50526 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"1277","9.526721627","10.0.2.15","1.1.1.1","TCP","74","50528  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403855321 TSecr=0 WS=1024"
"1278","9.563076834","1.1.1.1","10.0.2.15","TCP","60","443  >  50528 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1279","9.563139034","10.0.2.15","1.1.1.1","TCP","54","50528  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1280","9.563542703","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1281","9.563732693","1.1.1.1","10.0.2.15","TCP","60","443  >  50528 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1282","9.602143667","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1283","9.602164547","10.0.2.15","1.1.1.1","TCP","54","50528  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1284","9.602379736","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"1285","9.602387496","10.0.2.15","1.1.1.1","TCP","54","50528  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"1286","9.602865736","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1287","9.602961496","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"1288","9.603001746","1.1.1.1","10.0.2.15","TCP","60","443  >  50528 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"1289","9.603088116","1.1.1.1","10.0.2.15","TCP","60","443  >  50528 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"1290","9.659940427","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"1291","9.660104957","1.1.1.1","10.0.2.15","TCP","60","443  >  50528 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"1292","9.660399966","10.0.2.15","1.1.1.1","TCP","54","50528  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"1293","9.660513676","1.1.1.1","10.0.2.15","TCP","60","443  >  50528 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"1294","9.660948806","10.0.2.15","1.1.1.1","TCP","74","50530  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403855455 TSecr=0 WS=1024"
"1295","9.695751442","1.1.1.1","10.0.2.15","TCP","60","443  >  50530 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1296","9.695803672","10.0.2.15","1.1.1.1","TCP","54","50530  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1297","9.696186992","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1298","9.696333437","1.1.1.1","10.0.2.15","TCP","60","443  >  50530 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1299","9.733651666","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1300","9.733678516","10.0.2.15","1.1.1.1","TCP","54","50530  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1301","9.733867421","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1302","9.733891851","10.0.2.15","1.1.1.1","TCP","54","50530  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
