"No.","Time","Source","Destination","Protocol","Length","Info"
"1691","563.566362390","10.0.2.15","1.1.1.1","TCP","54","50824  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1692","563.566730099","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1693","563.566894125","1.1.1.1","10.0.2.15","TCP","60","443  >  50824 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1694","563.596811169","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1695","563.596832829","10.0.2.15","1.1.1.1","TCP","54","50824  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1696","563.597041648","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1697","563.597047778","10.0.2.15","1.1.1.1","TCP","54","50824  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1698","563.597542018","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1699","563.597633448","1.1.1.1","10.0.2.15","TCP","60","443  >  50824 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1700","563.597690328","10.0.2.15","1.1.1.1","TLSv1.3","269","Application Data"
"1701","563.597748248","1.1.1.1","10.0.2.15","TCP","60","443  >  50824 [ACK] Seq=2737 Ack=813 Win=65535 Len=0"
"1702","563.645418970","1.1.1.1","10.0.2.15","TLSv1.3","1140","Application Data, Application Data"
"1703","563.645557580","1.1.1.1","10.0.2.15","TCP","60","443  >  50824 [FIN, ACK] Seq=3823 Ack=813 Win=65535 Len=0"
"1704","563.645906374","10.0.2.15","1.1.1.1","TCP","54","50824  >  443 [FIN, ACK] Seq=813 Ack=3824 Win=36920 Len=0"
"1705","563.646037055","1.1.1.1","10.0.2.15","TCP","60","443  >  50824 [ACK] Seq=3824 Ack=814 Win=65535 Len=0"
"1706","569.652310884","10.0.2.15","1.1.1.1","TCP","74","50826  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404494476 TSecr=0 WS=1024"
"1707","569.679857936","1.1.1.1","10.0.2.15","TCP","60","443  >  50826 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"1708","569.679905506","10.0.2.15","1.1.1.1","TCP","54","50826  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"1709","569.680255825","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"1710","569.680402171","1.1.1.1","10.0.2.15","TCP","60","443  >  50826 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"1711","569.710932244","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1712","569.710958524","10.0.2.15","1.1.1.1","TCP","54","50826  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"1713","569.713276128","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"1714","569.713298828","10.0.2.15","1.1.1.1","TCP","54","50826  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"1715","569.713796532","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"1716","569.713887612","10.0.2.15","1.1.1.1","TLSv1.3","276","Application Data"
"1717","569.713936132","1.1.1.1","10.0.2.15","TCP","60","443  >  50826 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"1718","569.713968462","1.1.1.1","10.0.2.15","TCP","60","443  >  50826 [ACK] Seq=2737 Ack=820 Win=65535 Len=0"
